Rank	Coin Name	Symbol	 Price 	1h	24h	7d	30d	 24h Volume 	Circulating Supply	Total Supply	 Market Cap 
1005	Sovryn	SOV	0.28	0	-0.083	-0.099	0.209	$136,943.00	37246490	100 Million	$10,463,380.00
1020	PowerPool Concentrated Voting Power	CVP	0.31	0.002	-0.035	-0.069	0.001	$1,942,088.00	32389280	100 Million	$10,135,581.00
1030	Polytrade	TRADE	0.35	-0.003	-0.075	0.424	2.745	$833,412.00	28138389	100 Million	$9,815,717.00
1032	Octopus Network	OCT	0.12	0.001	-0.04	-0.078	0.328	$409,344.00	78708942	100 Million	$9,793,176.00
1037	OAX	OAX	0.17	-0.008	-0.071	-0.113	-0.091	$2,715,469.00	55788269	100 Million	$9,672,433.00
1053	MantaDAO	MNTA	0.67	-0.003	0.018	-0.066	0.656	$980,057.00	14068217	100 Million	$9,410,461.00
1084	stake.link	SDL	0.65	0.007	-0.071	-0.062	0.788	$23,380.00	13348321	100 Million	$8,715,698.00
1089	BigShortBets	BIGSB	0.91	0	-0.01	-0.057	-0.093	$58,945.00	9551378	100 Million	$8,644,555.00
1097	Prosper	PROS	0.27	0.008	-0.026	-0.132	0.039	$1,357,337.00	30952168	100 Million	$8,509,137.00
1099	Metaverse.Network Pioneer	NEER	0.19	0.013	0.024	0.129	0.132	$295,019.00	43839734	100 Million	$8,408,784.00
1117	Lossless	LSS	0.13	0	-0.031	0.099	0.256	$388,490.00	61575269	100 Million	$7,946,419.00
1146	Poof Token	POOF	0.16	-0.001	0.021	0.083	0.251	$14,986.00	47945141	100 Million	$7,529,167.00
1158	AtPay	ATPAY	0.24	-0.002	-0.019	0.01	-0.026	$1,235.00	30000000	100 Million	$7,339,526.00
1160	Qmall	QMALL	0.11	-0.016	-0.006	-0.056	0.065	$681,594.00	67071140	100 Million	$7,274,047.00
1195	BzetCoin	BZET	0.07	0.009	0.003	0.088	-0.142	$39,144.00	100000000	100 Million	$6,621,586.00
1218	Pika Protocol	PIKA	0.33	0.003	0.017	0.009	1.249	$31,715.00	19000000	100 Million	$6,261,626.00
1225	Connex	CONX	5.46	0.004	0.141	0.515	1.224	$564,958.00	1124600	100 Million	$6,150,016.00
1234	BTU Protocol	BTU	0.08	0.003	-0.013	-0.642	-0.591	$365.00	80000000	100 Million	$6,040,513.00
1249	IPOR	IPOR	0.6	0.003	0.012	-0.146	0.058	$6,774.00	9732356	100 Million	$5,812,825.00
1271	Market Making Pro	MMPRO	0.06	-0.002	-0.038	0.018	-0.035	$88,219.00	92080755	100 Million	$5,497,621.00
1272	Notional Finance	NOTE	0.13	-0.002	-0.01	-0.088	0.138	$15,177.00	42394457	100 Million	$5,436,486.00
1275	Mancium	MANC	0.53	0.001	-0.009	-0.01	0.02	$96,321.00	10000000	100 Million	$5,399,167.00
1330	Gains	GAINS	0.09	-0.003	-0.133	0.147	0.51	$40,630.00	50881438	100 Million	$4,762,724.00
1338	Sonne Finance	SONNE	0.07	0.006	-0.01	-0.145	0.075	$177,842.00	63919484	100 Million	$4,660,200.00
1342	DFX Finance	DFX	0.11	0.054	0.05	-0.156	1.48	$8,760,875.00	43581877	100 Million	$4,623,563.00
1347	Exeedme	XED	0.05	0.009	0.044	0.018	0.406	$74,816.00	90000000	100 Million	$4,586,474.00
1355	BountyMarketCap	BMC	0.05	0.006	0.017	0.009	0.213	$10,024.00	100000000	100 Million	$4,522,079.00
1366	Unmarshal	MARSH	0.09	0	-0.014	-0.025	0.385	$367,385.00	50945833	100 Million	$4,347,659.00
1383	InsurAce	INSUR	0.06	-0.026	0.12	0.351	0.576	$340,456.00	65144599	100 Million	$4,120,304.00
1442	Decentralized ETF	DETF	0.04	0.033	0.065	4.011	4.86	$28,286.00	100000000	100 Million	$3,615,012.00
1465	Witch Token	WITCH	0.13	-0.001	-0.011	-0.064	0.046	$102,766.00	26000000	100 Million	$3,498,720.00
1467	GEEQ	GEEQ	0.08	0.003	-0.046	-0.077	0.664	$160,159.00	45022222	100 Million	$3,464,059.00
1498	Polkamarkets	POLK	0.03	-0.003	0.032	0.01	0.407	$216,223.00	100000000	100 Million	$3,243,867.00
1503	Charli3	C3	0.15	-0.003	0	-0.067	0.56	$4,313.00	21419712	100 Million	$3,226,269.00
1513	Kine Protocol	KINE	0.16	0.002	-0.01	-0.07	-0.138	$255,432.00	20211925	100 Million	$3,153,562.00
1516	Lattice	LTX	0.1	0.009	0.002	-0.027	0.178	$75,594.00	32085279	100 Million	$3,134,602.00
1517	GMBL COMPUTER CHiP	GMBL	0.15	0.002	-0.022	0.084	0.312	$5,894.00	21540643	100 Million	$3,131,502.00
1524	Bware	INFRA	0.76	0.002	-0.005	0.064	0.321	$228,144.00	4038972	100 Million	$3,088,657.00
1525	SpartaDEX	SPARTA	0.2	-0.044	-0.066	0.612	0.964	$30,746.00	15308818	100 Million	$3,071,052.00
1537	Thala	THL	0.16	0.009	0.022	-0.051	0.077	$16,746.00	19311838	100 Million	$2,998,586.00
1538	Protectorate Protocol	PRTC	0.14	-0.001	0.013	0.15	0.837	$8,721.00	21111707	100 Million	$2,995,336.00
1543	Hubble	HBB	0.06	-0.068	-0.031	-0.136	0.317	$380,404.00	52920674	100 Million	$2,966,302.00
1548	dHEDGE DAO	DHT	0.07	0.003	-0.06	0.007	-0.313	$17,925.00	42701259	100 Million	$2,931,831.00
1551	ZigZag	ZZ	0.05	-0.015	-0.045	-0.404	-0.489	$302,555.00	58634893	100 Million	$2,926,762.00
1561	STAT	STAT	0.07	-0.007	-0.029	-0.006	0.02	$270,770.00	38308069	100 Million	$2,866,148.00
1629	Kromatika	KROM	0.03	0.001	0.025	0.001	0.288	$67,438.00	82301961	100 Million	$2,608,086.00
1650	PlutusDAO	PLS	0.23	-0.001	-0.017	-0.143	0.358	$103,506.00	10830000	100 Million	$2,512,559.00
1665	Ref Finance	REF	0.08	-0.001	-0.058	0.042	0.605	$157,327.00	29869057	100 Million	$2,446,912.00
1692	Equilibria Finance	EQB	0.11	0.005	0.121	-0.295	0.046	$26,264.00	20208814	100 Million	$2,312,458.00
1699	My DeFi Pet	DPET	0.04	0.017	0.078	0.016	0.141	$787,651.00	50230000	100 Million	$2,291,991.00
1720	Perion	PERC	0.13	0.002	0.012	0.143	0.175	$195,126.00	17013180	100 Million	$2,200,539.00
1727	Asia Coin	ASIA	0.11	-0.002	0	0.016	0.146	$21,478.00	19100100	100 Million	$2,149,894.00
1772	FactorDAO	FCTR	0.13	0	0.012	0	-0.081	$651.00	15000000	100 Million	$1,934,667.00
1778	Hiram	HIRAM	0.05	0.002	0.009	-0.008	0.039	$179,466.00	40000000	100 Million	$1,885,356.00
1782	Buffer Token	BFR	0.06	-0.007	-0.026	-0.305	0.007	$73,456.00	31276904	100 Million	$1,862,220.00
1812	Hyve	HYVE	0.03	0.01	0.032	0.171	0.044	$150,842.00	56358363	100 Million	$1,761,319.00
1828	Piteas	PTS	0.03	0.003	-0.032	-0.122	-0.093	$40,443.00	52000000	100 Million	$1,712,995.00
1829	PodFast	$FAST	0.02	0.015	-0.079	-0.269	-0.638	$50,027.00	100000000	100 Million	$1,712,416.00
1886	SuiPad	SUIP	0.03	-0.01	-0.034	-0.175	1.146	$344,505.00	45426000	100 Million	$1,537,213.00
1905	PureFi	UFI	0.02	-0.004	-0.01	0.062	0.576	$61,193.00	63902831	100 Million	$1,470,208.00
1912	ZeroSwap	ZEE	0.02	-0.06	-0.16	0.027	1.007	$610,813.00	74269841	100 Million	$1,438,736.00
1926	Arcas	ARCAS	0.03	-0.005	-0.209	-0.006	125.127	$66,070.00	49345738	100 Million	$1,394,642.00
1933	XY Finance	XY	0.06	0.054	0.007	0.196	0.661	$52,227.00	23600102	100 Million	$1,386,047.00
1939	Ojamu	OJA	0.02	-0.001	-0.152	0.221	1.874	$63,553.00	80206963	100 Million	$1,363,848.00
1961	Charged Particles	IONX	0.02	-0.009	-0.079	-0.116	0.236	$659,870.00	79878024	100 Million	$1,297,357.00
1985	THX Network	THX	0.04	0	0.01	-0.02	0.104	$6,433.00	31692501	100 Million	$1,241,841.00
2009	AntiMatter	MATTER	0.04	-0.011	0.034	0.129	0.375	$301,545.00	33194608	100 Million	$1,189,756.00
2053	Web3Shot	W3S	0.41	0.002	-0.013	0.01	0.183	$216,267.00	2628500	100 Million	$1,081,830.00
2056	Idexo	IDO	0.02	0	-0.003	0	0.268	$74,044.00	63312395	100 Million	$1,075,178.00
2058	Gamestarter	GAME	0.04	0.004	-0.007	0.04	0.644	$19,131.00	30185767	100 Million	$1,074,728.00
2064	Konomi Network	KONO	0.03	0	-0.012	-0.204	0.534	$328,818.00	36689113	100 Million	$1,061,560.00
2115	Furucombo	COMBO	0.02	-0.009	-0.001	-0.095	0.032	$59,940.00	44124746	100 Million	$957,165.00
2194	Archimedes Finance	ARCH	3.01	0.004	0.014	0.005	0.099	$105,843.00	274945	100 Million	$825,643.00
2204	Opium	OPIUM	0.05	0.002	-0.098	-0.106	0.016	$293,534.00	16403622	100 Million	$814,693.00
2222	Port Finance	PORT	0.02	-0.008	0.058	0.163	0.582	$204,029.00	35621899	100 Million	$792,419.00
2246	Tidex	TDX	0.08	0.006	1.681	-0.091	1.567	$128,735.00	10000000	100 Million	$769,928.00
2266	DecentraWeb	DWEB	0.05	0.006	0.115	-0.032	-0.009	$780.00	13383865	100 Million	$733,261.00
2356	Phuture	PHTR	0.02	0.005	0.043	0.045	1.336	$27,047.00	31057388	100 Million	$614,646.00
2381	Popcorn	POP	0.02	0.005	0.048	0.022	-0.146	$132.00	23750426	100 Million	$579,261.00
2427	Crypto Raiders	RAIDER	0.02	-0.008	-0.022	-0.092	0.528	$13,716.00	28989545	100 Million	$537,479.00
2480	Skycoin	SKY	0.02	-0.001	0.005	0.007	0.48	$311.00	22000000	100 Million	$479,380.00
2488	Kunji Finance	KNJ	0.06	-0.02	-0.07	-0.152	-0.126	$18,027.00	8583888	100 Million	$472,286.00
2615	Butterfly Protocol	BFLY	0.02	-0.005	-0.002	-0.021	0.218	$32,264.00	18878852	100 Million	$358,108.00
2619	Lootex	LOOT	0.03	-0.002	-0.022	-0.006	0.343	$266,058.00	13001001	100 Million	$355,960.00
2648	Sarcophagus	SARCO	0.07	-0.001	0.018	-0.001	0.215	$277.00	4840383	100 Million	$322,676.00
2702	Sector	SECT	0.03	0.005	0.033	-0.01	0.172	$145.00	9363688	100 Million	$287,292.00
2716	Wefi Finance	WEFI	0.09	-0.006	-0.009	-0.032	0.099	$239,989.00	3041679	100 Million	$279,767.00
2732	ShredN	SHRED	0.55	0.003	-0.015	0.009	0.183	$322,889.00	493000	100 Million	$269,264.00
2803	CaveWorld	CAVE	0.05	0.005	-0.038	0.135	0.033	$957.00	4629479	100 Million	$230,564.00
2965	NASDEX	NSDX	0.14	0.016	0.049	0.243	0.259	$133,300.00	1136429	100 Million	$162,679.00
3360	Moonft	MTC	0.33	0.005	-0.013	0.01	0.182	$140,481.00	161022	100 Million	$52,796.43
3783	Veritaseum	VERI	25.47	0.002	0.034	0.012	-0.144	$9,293.00	0	100 Million	 -
13	Chainlink	LINK	14.26	0.003	-0.004	-0.035	0.4	$926,388,873.00	556849971	1 Billion	$7,941,773,511.00
22	Uniswap	UNI	5.56	0.015	0.101	0.065	0.318	$324,382,183.00	753766667	1 Billion	$4,172,482,535.00
32	Lido DAO	LDO	2.48	0.019	0.04	-0.001	0.402	$106,146,291.00	890191580	1 Billion	$2,197,746,319.00
37	NEAR Protocol	NEAR	1.8	0	-0.066	0.084	0.695	$300,672,386.00	1000915617	1 Billion	$1,805,533,947.00
57	Theta Network	THETA	0.9	0.003	-0.027	-0.048	0.461	$19,679,426.00	1000000000	1 Billion	$904,181,803.00
80	dYdX	ETHDYDX	3.39	-0.005	0.127	-0.174	0.652	$650,791,208.00	180263183	1 Billion	$611,927,904.00
86	Cheelee	CHEEL	10.54	0.001	0.005	0.041	0.136	$4,901,555.00	53838100	1 Billion	$566,375,017.00
94	ApeCoin	APE	1.41	0.022	-0.016	-0.015	0.271	$94,043,016.00	368593750	1 Billion	$519,249,794.00
107	Trust Wallet	TWT	1.12	0.009	-0.053	-0.082	0.093	$54,485,652.00	416649900	1 Billion	$465,421,402.00
118	NEXO	NEXO	0.74	0.002	-0.005	-0.012	0.276	$4,512,144.00	560000010	1 Billion	$414,359,635.00
121	Osmosis	OSMO	0.62	-0.004	-0.022	-0.045	1.563	$17,174,602.00	628638059	1 Billion	$387,368,849.00
160	Enjin Coin	ENJ	0.26	0.001	-0.027	-0.06	0.184	$21,236,788.00	1000000000	1 Billion	$261,781,224.00
162	Celo	CELO	0.5	0.005	-0.029	-0.09	0.136	$17,258,060.00	518357311	1 Billion	$259,996,224.00
170	Golem	GLM	0.23	-0.003	-0.038	-0.176	0.124	$7,515,162.00	1000000000	1 Billion	$234,464,388.00
176	Ronin	RON	0.82	0.004	-0.006	0.026	0.923	$4,388,534.00	271008046	1 Billion	$220,915,813.00
201	Ontology	ONT	0.21	0	-0.048	-0.094	0.138	$7,812,163.00	896397857	1 Billion	$184,624,659.00
207	Biconomy	BICO	0.25	0.006	-0.062	-0.145	0.187	$7,631,716.00	701391763	1 Billion	$175,352,140.00
208	GameAI	GAT	0.88	0.019	0.006	0.117	0.041	$18,389,301.00	200000001	1 Billion	$175,137,847.00
216	Polymath	POLY	0.19	0.034	-0.108	-0.282	0.006	$2,235,168.00	898550830	1 Billion	$166,306,659.00
218	Ribbon Finance	RBN	0.2	0	-0.042	0.113	0.165	$830,191.00	835683231	1 Billion	$165,959,207.00
219	CANTO	CANTO	0.29	0.002	0.064	0.173	0.016	$10,691,840.00	551216876	1 Billion	$160,927,730.00
232	Kadena	KDA	0.59	0.008	-0.018	-0.059	0.309	$5,555,829.00	254391906	1 Billion	$149,072,705.00
250	Tribe	TRIBE	0.29	-0.006	-0.002	-0.069	0.146	$121,861.00	455015531	1 Billion	$130,731,151.00
263	Open Campus	EDU	0.56	0.002	-0.085	-0.067	0.349	$15,624,072.00	208593750	1 Billion	$117,299,078.00
269	Power Ledger	POWR	0.26	-0.023	-0.057	0.062	0.124	$16,928,760.00	429712892	1 Billion	$113,774,978.00
271	Coin98	C98	0.18	-0.002	-0.003	-0.004	0.191	$20,355,459.00	631666653	1 Billion	$113,284,762.00
272	Blox	CDT	0.17	0.042	0.05	0.084	0.08	$148,769.00	674579184	1 Billion	$112,785,090.00
283	Stargate Finance	STG	0.53	0.003	-0.007	-0.063	0.257	$48,370,749.00	204348516	1 Billion	$107,777,769.00
286	Cartesi	CTSI	0.14	0.002	-0.031	-0.117	0.064	$10,119,850.00	763942187	1 Billion	$106,937,602.00
295	PAAL AI	PAAL	0.16	-0.076	-0.051	0.019	1.535	$6,443,727.00	650945444	1 Billion	$101,582,002.00
302	Yield Guild Games	YGG	0.35	0.007	-0.058	-0.155	0.485	$35,411,873.00	283938127	1 Billion	$99,637,697.00
305	Loom Network (OLD)	LOOMOLD	0.12	-0.003	-0.025	-0.09	0.176	$391,440.00	833914552	1 Billion	$98,133,256.00
308	Nym	NYM	0.16	0.001	-0.002	-0.047	0.488	$1,142,460.00	609478782	1 Billion	$96,863,790.00
309	RSK Infrastructure Framework	RIF	0.1	-0.005	-0.008	-0.071	-0.061	$3,081,372.00	1000000000	1 Billion	$96,678,971.00
311	Covalent	CQT	0.15	0.026	0.051	0.194	0.213	$1,037,305.00	625051477	1 Billion	$96,445,907.00
313	HarryPotterObamaSonic10Inu (ETH)	BITCOIN	0.1	-0.058	-0.007	-0.242	-0.017	$3,096,546.00	999798155	1 Billion	$96,122,091.00
330	Civic	CVC	0.11	-0.003	-0.055	-0.129	0.258	$9,925,124.00	802000010	1 Billion	$89,714,168.00
332	HXRO	HXRO	0.15	0.005	-0.024	-0.086	0.215	$7,376.00	610385692	1 Billion	$88,915,994.00
337	Radiant Capital	RDNT	0.23	0.005	-0.045	-0.134	0.049	$24,181,754.00	367189806	1 Billion	$85,623,394.00
350	RSS3	RSS3	0.14	-0.026	-0.054	0.086	0.539	$6,870,781.00	558874999	1 Billion	$79,644,246.00
367	SuperVerse	SUPER	0.17	-0.014	-0.092	0.366	1.184	$42,911,499.00	451694843	1 Billion	$74,543,754.00
371	NKN	NKN	0.11	0.014	0.005	0.144	0.357	$8,624,439.00	650000000	1 Billion	$73,062,916.00
376	Lyra Finance	LYRA	0.13	-0.007	-0.012	0.661	1.432	$35,464.00	572242621	1 Billion	$71,855,210.00
377	Stella	ALPHA	0.09	0.003	-0.076	-0.038	0.195	$7,138,935.00	822000000	1 Billion	$71,020,572.00
381	Dock	DOCK	0.02	0	-0.051	-0.09	0.094	$755,923.00	0	1 Billion	$56,879,327.00
382	Murasaki	MURA	1.22	0.003	-0.034	-0.141	-0.136	$8,572.00	57400000	1 Billion	$70,258,419.00
386	Metars Genesis	MRS	1.09	0.01	0.011	0.014	0.183	$46,158.00	62850000	1 Billion	$68,719,343.00
388	Arkham	ARKM	0.4	0	-0.028	-0.267	0.224	$18,489,905.00	170500000	1 Billion	$68,394,588.00
394	Ultra	UOS	0.19	0.002	-0.022	0.003	0.287	$1,150,346.00	355228744	1 Billion	$67,526,312.00
395	Phala	PHA	0.11	0.008	-0.019	0.02	0.11	$15,106,779.00	627836135	1 Billion	$66,969,927.00
408	HELLO	HELLO	0.12	-0.001	-0.026	-0.004	0.854	$6,289,984.00	531305095	1 Billion	$64,082,642.00
412	SX Network	SX	0.18	-0.001	-0.004	-0.038	-0.059	$79,747.00	355189001	1 Billion	$62,877,986.00
414	Shardus	ULT	0.14	0.003	0.015	0.011	-0.048	$3,885.00	439556760	1 Billion	$62,413,317.00
420	Keep Network	KEEP	0.11	0.007	-0.036	-0.076	0.106	$113,595.00	549716300	1 Billion	$60,312,157.00
421	Request	REQ	0.08	0.004	-0.04	-0.029	0.108	$1,598,715.00	768806704	1 Billion	$60,121,581.00
439	Origin Protocol	OGN	0.11	0.001	-0.043	-0.107	0.011	$11,972,977.00	502728259	1 Billion	$56,997,811.00
460	Ren	REN	0.05	0.01	-0.053	-0.095	0.217	$20,704,070.00	1000000000	1 Billion	$52,929,502.00
464	WazirX	WRX	0.11	0.003	-0.04	-0.092	0.061	$917,078.00	456517027	1 Billion	$51,610,373.00
473	Hashflow	HFT	0.29	0.006	0.065	-0.046	0.25	$45,824,242.00	175229156	1 Billion	$50,313,396.00
481	Beta Finance	BETA	0.06	-0.002	-0.078	-0.103	0.065	$3,533,790.00	737878788	1 Billion	$47,983,996.00
495	CoW Protocol	COW	0.27	0.006	0.044	0.344	3.344	$318,362.00	168950429	1 Billion	$45,798,935.00
507	Evmos	EVMOS	0.08	0.001	-0.033	-0.04	0.436	$1,061,067.00	576076249	1 Billion	$43,655,472.00
517	SuperRare	RARE	0.07	0.009	-0.059	0.019	0.208	$9,239,110.00	644800779	1 Billion	$42,659,716.00
525	IDEX	IDEX	0.05	0.007	-0.038	-0.081	0.142	$4,748,186.00	790936389	1 Billion	$41,456,414.00
527	Orchid Protocol	OXT	0.07	0.003	-0.077	-0.048	0.11	$7,143,199.00	591544729	1 Billion	$41,366,824.00
531	GuildFi	GF	0.09	0.005	0	0.121	0.939	$2,385,123.00	475227166	1 Billion	$41,114,512.00
537	Marinade	MNDE	0.17	0	-0.085	-0.153	2.762	$639,933.00	239023408	1 Billion	$39,805,511.00
554	Aurora	AURORA	0.1	0.007	-0.017	0.045	1.018	$916,759.00	383630786	1 Billion	$38,062,455.00
560	CEEK Smart VR	CEEK	0.04	0.008	-0.02	-0.147	0.079	$6,532,388.00	830725361	1 Billion	$37,030,451.00
562	Automata	ATA	0.08	0	-0.049	-0.11	0.094	$1,726,168.00	434909086	1 Billion	$36,766,949.00
565	Image Generation AI	IMGNAI	0.05	-0.004	0.041	0.35	1.219	$539,471.00	777193333	1 Billion	$36,356,564.00
568	NuNet	NTX	0.06	0	-0.005	0.013	0.824	$148,634.00	569910312	1 Billion	$36,039,408.00
570	Clash of Lilliput	COL	0.44	0.005	-0.013	0.01	-0.052	$56,776.00	82074400	1 Billion	$35,907,197.00
572	Guild of Guardians	GOG	0.07	-0.002	-0.03	-0.101	0.217	$266,047.00	498243003	1 Billion	$35,518,712.00
593	DeGate	DG	0.11	0	-0.02	-0.018	-0.065	$83.93	292747740	1 Billion	$33,175,121.00
596	T-mac DAO	TMG	18.76	-0.001	-0.006	-0.024	-0.002	$4,155.00	1750000	1 Billion	$32,830,907.00
597	H2O Dao	H2O	0.15	0.002	-0.017	0.009	0.182	$403,879.00	225062277	1 Billion	$32,800,165.00
616	Measurable Data	MDT	0.05	0.007	0.047	0.049	0.234	$10,672,090.00	606319736	1 Billion	$30,587,841.00
625	StakeWise	SWISE	0.09	-0.001	0.035	0.227	0.514	$107,158.00	323616482	1 Billion	$29,534,153.00
631	ECOx	ECOX	0.18	0	-0.141	-0.047	-0.277	$94,129.00	165506219	1 Billion	$29,106,039.00
640	Clover Finance	CLV	0.04	0.005	-0.048	-0.062	0.181	$3,491,972.00	741993651	1 Billion	$28,127,479.00
645	Forta	FORT	0.12	0.002	-0.04	-0.03	0.279	$300,661.00	235867680	1 Billion	$27,350,328.00
649	REI Network	REI	0.03	0.001	-0.04	-0.052	0.086	$2,052,940.00	965885382	1 Billion	$26,783,418.00
700	Across Protocol	ACX	0.08	0.001	0.07	0.247	0.724	$349,135.00	284763336	1 Billion	$23,096,124.00
702	Carbon Browser	CSIX	0.08	-0.011	-0.09	0.596	2.838	$7,680,523.00	288257906	1 Billion	$22,970,181.00
717	Cosplay Token	COT	0.03	0.001	0.013	0.034	0.112	$178,782.00	840635026	1 Billion	$21,619,649.00
726	Dejitaru Tsuka	TSUKA	0.02	-0.011	-0.028	0.144	0.324	$372,785.00	1000000000	1 Billion	$21,289,576.00
730	Bonfida	FIDA	0.19	-0.004	-0.035	-0.073	0.192	$5,952,987.00	110521999	1 Billion	$21,110,155.00
734	Silo Finance	SILO	0.08	0.002	0.048	0.055	0.506	$98,446.00	273615313	1 Billion	$20,880,720.00
738	AXEL	AXEL	0.17	0.003	0.179	0.048	0.147	$4,062.00	122884920	1 Billion	$20,581,488.00
749	Streamr	DATA	0.03	0.007	-0.063	-0.096	0.047	$1,822,693.00	767121867	1 Billion	$19,802,960.00
760	district0x	DNT	0.03	0	-0.016	0.015	0.122	$231,037.00	751221716	1 Billion	$19,036,137.00
780	Orbcity	ORB	0.1	-0.025	-0.084	-0.092	1.197	$142,858.00	189550912	1 Billion	$18,191,044.00
783	RAMP [OLD]	RAMP	0.05	0.072	0.007	0.034	-0.194	$542.00	410961782	1 Billion	$18,060,443.00
796	Itheum	ITHEUM	0.02	-0.002	-0.014	-0.106	0.339	$83,717.00	736250000	1 Billion	$17,224,311.00
797	Hacken	HAI	0.03	0.005	0.007	-0.038	0.299	$625,279.00	645974359	1 Billion	$17,222,063.00
798	SpaceN	SN	0.43	-0.006	0.022	0.117	0.072	$25,635.00	40010000	1 Billion	$17,202,445.00
799	dForce	DF	0.03	0.007	-0.027	-0.079	0.048	$813,288.00	490560320	1 Billion	$17,145,459.00
802	Dora Factory	DORA	0.03	-0.002	0.053	0.108	0.748	$880,783.00	537277116	1 Billion	$17,016,889.00
814	00 Token	0	0.07	0.002	-0.015	-0.022	0.085	$38,545.00	232688485	1 Billion	$16,643,977.00
825	VIDT DAO	VIDT	0.02	0	-0.05	-0.121	0.162	$1,455,213.00	770011370	1 Billion	$16,316,720.00
831	Gifto	GFT	0.02	0.004	-0.034	-0.219	-0.034	$4,293,505.00	1000000000	1 Billion	$15,903,913.00
835	ShapeShift FOX	FOX	0.03	0.003	0.017	-0.026	0.242	$259,848.00	607887499	1 Billion	$15,740,861.00
845	Decimated	DIO	0.04	0.012	0.18	0.685	4.212	$214,213.00	404783310	1 Billion	$15,308,654.00
851	Battle World	BWO	0.03	-0.015	-0.084	-0.069	0.056	$175,334.00	436093163	1 Billion	$15,112,759.00
856	FIO Protocol	FIO	0.02	0.002	-0.042	-0.093	0.083	$982,055.00	723791561	1 Billion	$15,083,477.00
858	RabbitX	RBX	0.06	-0.006	-0.004	-0.227	1.117	$301,016.00	253727797	1 Billion	$15,046,723.00
862	SOLVE	SOLVE	0.02	0.017	0	-0.009	0.014	$1,041,985.00	670000000	1 Billion	$14,852,098.00
877	Magpie	MGP	0.05	0	-0.043	0.026	1.405	$107,147.00	288871254	1 Billion	$14,339,790.00
889	AVINOC	AVINOC	0.08	-0.002	-0.001	-0.113	-0.223	$70,770.00	167018564	1 Billion	$14,035,236.00
897	Syntropy	NOIA	0.03	0.002	-0.043	-0.107	0.416	$584,670.00	479487714	1 Billion	$13,742,442.00
902	ResearchCoin	RSC	0.16	0.031	0.148	1.798	10.282	$924,106.00	83447738	1 Billion	$13,677,725.00
908	DIMO	DIMO	0.09	-0.005	0.034	-0.042	0.056	$65,878.00	148342459	1 Billion	$13,507,437.00
909	GPEX	GPX	0.23	0.046	0.003	-0.131	-0.211	$1,075.00	64007952	1 Billion	$13,498,332.00
926	Dogami	DOGA	0.04	-0.109	0.763	0.909	3.929	$1,489,104.00	362743680	1 Billion	$12,831,728.00
928	SaucerSwap	SAUCE	0.02	-0.001	-0.035	0.049	0.293	$466,340.00	551169619	1 Billion	$12,808,795.00
931	QASH	QASH	0.02	-0.004	-0.091	-0.096	0.207	$28,324.00	813106196	1 Billion	$12,720,407.00
937	PIP	PIP	0.09	-0.005	0.026	0.385	0.729	$753,626.00	134120150	1 Billion	$12,490,880.00
962	ISKRA Token	ISK	0.18	-0.008	-0.101	0.128	-0.085	$211,957.00	65020373	1 Billion	$11,537,568.00
974	Clearpool	CPOOL	0.03	-0.021	-0.058	0.062	0.521	$588,782.00	447747750	1 Billion	$11,283,047.00
977	ZKSpace	ZKS	0.05	0.016	0.086	0.06	0.355	$1,190,704.00	223450000	1 Billion	$11,245,313.00
992	RAI Finance	SOFI	0.02	0.04	-0.037	0.007	0.041	$586,336.00	470650000	1 Billion	$10,910,366.00
1012	ForTube	FOR	0.02	0.005	-0.048	-0.09	0	$1,610,415.00	563718021	1 Billion	$10,296,713.00
1044	Sinverse	SIN	0.02	-0.018	0.017	0.518	4.527	$1,005,837.00	582450292	1 Billion	$9,568,515.00
1046	SophiaVerse	SOPH	0.1	-0.009	-0.103	-0.088	0.089	$271,773.00	91505490	1 Billion	$9,513,120.00
1056	ApeX	APEX	0.24	0	-0.015	0.095	0.882	$119,171.00	39592748	1 Billion	$9,382,700.00
1057	Efforce	WOZX	0.02	0.151	0.04	-0.159	-0.321	$2,305,888.00	622756826	1 Billion	$9,373,043.00
1064	Mars Protocol	MARS	0.09	-0.004	-0.008	-0.196	1.411	$8,075.00	99507237	1 Billion	$9,177,726.00
1076	FORE Protocol	FORE	0.12	0	0.039	0.104	0.902	$91,406.00	77279165	1 Billion	$8,940,489.00
1114	Connext	NEXT	0.07	-0.027	0.149	0.305	1.709	$3,389,287.00	106841704	1 Billion	$8,082,261.00
1129	UNKJD	MBS	0.04	-0.015	-0.111	0.621	2.82	$333,481.00	182625435	1 Billion	$7,700,034.00
1131	Diamond Launch	DLC	0.08	0.003	-0.005	0.012	0.039	$76,822.00	96203056	1 Billion	$7,684,895.00
1136	Rejuve.AI	RJV	0.02	-0.003	-0.005	0.099	0.436	$128,024.00	365300796	1 Billion	$7,631,812.00
1137	Etherisc DIP	DIP	0.02	-0.001	0.116	-0.033	0.611	$20,753.00	383445511	1 Billion	$7,600,018.00
1142	ANGLE	ANGLE	0.04	-0.003	-0.001	0	0.198	$91,672.00	201477202	1 Billion	$7,564,401.00
1171	Law Blocks	LBT	0.09	-0.001	0.001	0.003	0.005	$74,254.00	75000000	1 Billion	$7,088,574.00
1173	AshSwap	ASH	0.03	0.004	-0.034	0.411	1.322	$189,289.00	224539171	1 Billion	$7,049,759.00
